,weather1,weather2,wind1,wind2,aircraft_weight_class1,aircraft_weight_class2,ground_traffic1,ground_traffic2,air_traffic_congestion1,air_traffic_congestion2,caculated_minima
5802,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5803,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
5804,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
5805,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5806,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
5807,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
5808,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5809,cat_3,cat_3,headwind,crosswind,medium,medium,high,high,max,max,5.6
5810,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
5811,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
5812,cat_3,cat_3,crosswind,crosswind,medium,heavy,high,high,max,max,4.2
5813,cat_3,cat_3,crosswind,crosswind,heavy,medium,high,high,max,max,6.4
5814,cat_3,cat_3,crosswind,crosswind,medium,heavy,high,high,max,max,4.2
5815,cat_3,cat_3,crosswind,crosswind,heavy,heavy,high,high,max,max,6
5816,cat_3,cat_3,crosswind,crosswind,heavy,heavy,high,high,max,max,6
5817,cat_3,cat_3,crosswind,crosswind,heavy,medium,high,high,max,max,6.4
5818,cat_3,cat_3,crosswind,crosswind,medium,medium,high,high,max,max,6
5819,cat_3,cat_3,crosswind,tailwind,medium,medium,high,low,max,regular,5.8
5820,cat_3,cat_3,tailwind,tailwind,medium,medium,low,low,regular,regular,6
5821,cat_3,cat_3,tailwind,tailwind,medium,medium,low,low,regular,regular,6
5822,cat_3,cat_3,tailwind,tailwind,medium,medium,low,low,regular,regular,6
5823,cat_3,cat_3,tailwind,tailwind,medium,heavy,low,low,regular,regular,4.2
5824,cat_3,cat_3,tailwind,tailwind,heavy,heavy,low,low,regular,regular,6
5825,cat_3,cat_3,tailwind,tailwind,heavy,medium,low,low,regular,regular,6.4
5826,cat_3,cat_3,tailwind,tailwind,medium,heavy,low,low,regular,regular,4.2
5827,cat_3,cat_3,tailwind,tailwind,heavy,medium,low,low,regular,regular,6.4
5828,cat_3,cat_3,tailwind,tailwind,medium,heavy,low,low,regular,regular,4.2
5829,cat_3,cat_3,tailwind,wind_shear,heavy,medium,low,low,regular,regular,6.0
5830,cat_3,cat_3,wind_shear,wind_shear,medium,medium,low,low,regular,regular,6
5831,cat_3,cat_3,wind_shear,wind_shear,medium,super,low,low,regular,regular,4
5832,cat_3,cat_3,wind_shear,wind_shear,super,heavy,low,low,regular,regular,7.5
5833,cat_3,cat_3,wind_shear,wind_shear,heavy,super,low,low,regular,regular,4.2
5834,cat_3,cat_3,wind_shear,wind_shear,super,medium,low,low,regular,regular,8
5835,cat_3,cat_3,wind_shear,wind_shear,medium,medium,low,low,regular,regular,6
5836,cat_3,cat_3,wind_shear,wind_shear,medium,heavy,low,low,regular,regular,4.2
5837,cat_3,cat_3,wind_shear,wind_shear,heavy,super,low,low,regular,regular,4.2
5838,cat_3,cat_3,wind_shear,wind_shear,super,medium,low,low,regular,regular,8
5839,cat_3,cat_3,wind_shear,headwind,medium,heavy,low,high,regular,max,5.2
5840,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
5841,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5842,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5843,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5844,cat_3,cat_3,headwind,headwind,medium,light,high,high,max,max,6.4
5845,cat_3,cat_3,headwind,headwind,light,medium,high,high,max,max,4.2
5846,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5847,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5848,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5849,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
5850,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
5851,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5852,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
5853,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
5854,cat_3,cat_3,headwind,headwind,medium,light,high,high,max,max,6.4
5855,cat_3,cat_3,headwind,headwind,light,medium,high,high,max,max,4.2
5856,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5857,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5858,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
5859,cat_3,cat_3,headwind,headwind,heavy,medium,high,average,max,regular,6.2
5860,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
5861,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
5862,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
5863,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
5864,cat_3,cat_3,headwind,headwind,medium,light,average,average,regular,regular,6.4
5865,cat_3,cat_3,headwind,headwind,light,medium,average,average,regular,regular,4.2
5866,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
5867,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
5868,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
5869,cat_3,cat_3,headwind,headwind,heavy,light,average,average,regular,regular,7.5
5870,cat_3,cat_3,headwind,headwind,light,heavy,average,average,regular,regular,4.1
5871,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
5872,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5873,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5874,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5875,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
5876,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
5877,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
5878,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
5879,cat_3,cat_3,headwind,headwind,medium,medium,average,high,regular,max,6.2
5880,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
5881,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
5882,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5883,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5884,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
5885,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
5886,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
5887,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
5888,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
5889,cat_3,cat_3,headwind,wind_shear,medium,medium,high,high,max,max,5.4
5890,cat_3,cat_3,wind_shear,wind_shear,medium,heavy,high,high,max,max,4.2
5891,cat_3,cat_3,wind_shear,wind_shear,heavy,light,high,high,max,max,7.5
5892,cat_3,cat_3,wind_shear,wind_shear,light,medium,high,high,max,max,4.2
5893,cat_3,cat_3,wind_shear,wind_shear,medium,heavy,high,high,max,max,4.2
5894,cat_3,cat_3,wind_shear,wind_shear,heavy,medium,high,high,max,max,6.4
5895,cat_3,cat_3,wind_shear,wind_shear,medium,medium,high,high,max,max,6
5896,cat_3,cat_3,wind_shear,wind_shear,medium,light,high,high,max,max,6.4
5897,cat_3,cat_3,wind_shear,wind_shear,light,medium,high,high,max,max,4.2
5898,cat_3,cat_3,wind_shear,wind_shear,medium,super,high,high,max,max,4
5899,cat_3,cat_3,wind_shear,headwind,super,medium,high,average,max,regular,8.4
5900,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5901,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5902,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
5903,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
5904,cat_3,cat_3,headwind,headwind,heavy,light,average,average,regular,regular,7.5
5905,cat_3,cat_3,headwind,headwind,light,medium,average,average,regular,regular,4.2
5906,cat_3,cat_3,headwind,headwind,medium,light,average,average,regular,regular,6.4
5907,cat_3,cat_3,headwind,headwind,light,super,average,average,regular,regular,4
5908,cat_3,cat_3,headwind,headwind,super,medium,average,average,regular,regular,8
5909,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5910,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
5911,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
5912,cat_3,cat_3,headwind,headwind,heavy,light,average,average,regular,regular,7.5
5913,cat_3,cat_3,headwind,headwind,light,super,average,average,regular,regular,4
5914,cat_3,cat_3,headwind,headwind,super,medium,average,average,regular,regular,8
5915,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5916,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
5917,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
5918,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5919,cat_3,cat_3,headwind,headwind,medium,super,average,average,regular,regular,4
5920,cat_3,cat_3,headwind,headwind,super,heavy,average,average,regular,regular,7.5
5921,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
5922,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5923,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5924,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5925,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5926,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5927,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
5928,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
5929,cat_3,cat_3,headwind,tailwind,medium,super,average,average,regular,regular,3.8
5930,cat_3,cat_3,tailwind,tailwind,super,medium,average,average,regular,regular,8
5931,cat_3,cat_3,tailwind,tailwind,medium,medium,average,average,regular,regular,6
5932,cat_3,cat_3,tailwind,tailwind,medium,heavy,average,average,regular,regular,4.2
5933,cat_3,cat_3,tailwind,tailwind,heavy,medium,average,average,regular,regular,6.4
5934,cat_3,cat_3,tailwind,tailwind,medium,medium,average,average,regular,regular,6
5935,cat_3,cat_3,tailwind,tailwind,medium,light,average,average,regular,regular,6.4
5936,cat_3,cat_3,tailwind,tailwind,light,medium,average,average,regular,regular,4.2
5937,cat_3,cat_3,tailwind,tailwind,medium,heavy,average,average,regular,regular,4.2
5938,cat_3,cat_3,tailwind,tailwind,heavy,light,average,average,regular,regular,7.5
5939,cat_3,cat_3,tailwind,headwind,light,heavy,average,low,regular,regular,4.1000000000000005
5940,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
5941,cat_3,cat_3,headwind,headwind,medium,light,low,low,regular,regular,6.4
5942,cat_3,cat_3,headwind,headwind,light,medium,low,low,regular,regular,4.2
5943,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
5944,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
5945,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
5946,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
5947,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
5948,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
5949,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
5950,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
5951,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
5952,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
5953,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
5954,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
5955,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
5956,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
5957,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
5958,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
5959,cat_3,cat_3,headwind,crosswind,heavy,heavy,low,low,regular,regular,5.6
5960,cat_3,cat_3,crosswind,crosswind,heavy,medium,low,low,regular,regular,6.4
5961,cat_3,cat_3,crosswind,crosswind,medium,medium,low,low,regular,regular,6
5962,cat_3,cat_3,crosswind,crosswind,medium,medium,low,low,regular,regular,6
5963,cat_3,cat_3,crosswind,crosswind,medium,light,low,low,regular,regular,6.4
5964,cat_3,cat_3,crosswind,crosswind,light,medium,low,low,regular,regular,4.2
5965,cat_3,cat_3,crosswind,crosswind,medium,medium,low,low,regular,regular,6
5966,cat_3,cat_3,crosswind,crosswind,medium,medium,low,low,regular,regular,6
5967,cat_3,cat_3,crosswind,crosswind,medium,medium,low,low,regular,regular,6
5968,cat_3,cat_3,crosswind,crosswind,medium,medium,low,low,regular,regular,6
5969,cat_3,cat_3,crosswind,headwind,medium,heavy,low,low,regular,regular,4.6000000000000005
5970,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
5971,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
5972,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
5973,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
5974,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
5975,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
5976,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
5977,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
5978,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
5979,cat_3,cat_3,headwind,headwind,medium,medium,low,average,regular,regular,6.2
5980,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
5981,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
5982,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
5983,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
5984,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
5985,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
5986,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
5987,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
5988,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
5989,cat_3,cat_3,headwind,headwind,heavy,heavy,average,average,regular,regular,6
5990,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
5991,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5992,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5993,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
5994,cat_3,cat_3,headwind,headwind,heavy,super,average,average,regular,regular,4.2
5995,cat_3,cat_3,headwind,headwind,super,heavy,average,average,regular,regular,7.5
5996,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
5997,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5998,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
5999,cat_3,cat_3,headwind,tailwind,medium,medium,average,high,regular,max,6.0
6000,cat_3,cat_3,tailwind,tailwind,medium,light,high,high,max,max,6.4
6001,cat_3,cat_3,tailwind,tailwind,light,medium,high,high,max,max,4.2
6002,cat_3,cat_3,tailwind,tailwind,medium,heavy,high,high,max,max,4.2
6003,cat_3,cat_3,tailwind,tailwind,heavy,heavy,high,high,max,max,6
6004,cat_3,cat_3,tailwind,tailwind,heavy,medium,high,high,max,max,6.4
6005,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,6
6006,cat_3,cat_3,tailwind,tailwind,medium,medium,high,high,max,max,6
6007,cat_3,cat_3,tailwind,tailwind,medium,heavy,high,high,max,max,4.2
6008,cat_3,cat_3,tailwind,tailwind,heavy,super,high,high,max,max,4.2
6009,cat_3,cat_3,tailwind,headwind,super,medium,high,high,max,max,8.2
6010,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
6011,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
6012,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
6013,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
6014,cat_3,cat_3,headwind,headwind,heavy,heavy,high,high,max,max,6
6015,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
6016,cat_3,cat_3,headwind,headwind,medium,medium,high,high,max,max,6
6017,cat_3,cat_3,headwind,headwind,medium,heavy,high,high,max,max,4.2
6018,cat_3,cat_3,headwind,headwind,heavy,medium,high,high,max,max,6.4
6019,cat_3,cat_3,headwind,headwind,medium,heavy,high,average,max,regular,4.0
6020,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
6021,cat_3,cat_3,headwind,headwind,medium,super,average,average,regular,regular,4
6022,cat_3,cat_3,headwind,headwind,super,medium,average,average,regular,regular,8
6023,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
6024,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
6025,cat_3,cat_3,headwind,headwind,heavy,super,average,average,regular,regular,4.2
6026,cat_3,cat_3,headwind,headwind,super,medium,average,average,regular,regular,8
6027,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
6028,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
6029,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
6030,cat_3,cat_3,headwind,headwind,medium,super,average,average,regular,regular,4
6031,cat_3,cat_3,headwind,headwind,super,super,average,average,regular,regular,6
6032,cat_3,cat_3,headwind,headwind,super,medium,average,average,regular,regular,8
6033,cat_3,cat_3,headwind,headwind,medium,heavy,average,average,regular,regular,4.2
6034,cat_3,cat_3,headwind,headwind,heavy,medium,average,average,regular,regular,6.4
6035,cat_3,cat_3,headwind,headwind,medium,super,average,average,regular,regular,4
6036,cat_3,cat_3,headwind,headwind,super,medium,average,average,regular,regular,8
6037,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
6038,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
6039,cat_3,cat_3,headwind,headwind,medium,super,average,low,regular,regular,3.8
6040,cat_3,cat_3,headwind,headwind,super,medium,low,low,regular,regular,8
6041,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6042,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6043,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6044,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6045,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6046,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
6047,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
6048,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6049,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6050,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
6051,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
6052,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
6053,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
6054,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6055,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
6056,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
6057,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6058,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6059,cat_3,cat_3,headwind,tailwind,medium,light,low,low,regular,regular,6.2
6060,cat_3,cat_3,tailwind,tailwind,light,medium,low,low,regular,regular,4.2
6061,cat_3,cat_3,tailwind,tailwind,medium,medium,low,low,regular,regular,6
6062,cat_3,cat_3,tailwind,tailwind,medium,medium,low,low,regular,regular,6
6063,cat_3,cat_3,tailwind,tailwind,medium,medium,low,low,regular,regular,6
6064,cat_3,cat_3,tailwind,tailwind,medium,light,low,low,regular,regular,6.4
6065,cat_3,cat_3,tailwind,tailwind,light,medium,low,low,regular,regular,4.2
6066,cat_3,cat_3,tailwind,tailwind,medium,heavy,low,low,regular,regular,4.2
6067,cat_3,cat_3,tailwind,tailwind,heavy,heavy,low,low,regular,regular,6
6068,cat_3,cat_3,tailwind,tailwind,heavy,medium,low,low,regular,regular,6.4
6069,cat_3,cat_3,tailwind,headwind,medium,medium,low,low,regular,regular,6.2
6070,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
6071,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
6072,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
6073,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6074,cat_3,cat_3,headwind,headwind,medium,super,low,low,regular,regular,4
6075,cat_3,cat_3,headwind,headwind,super,medium,low,low,regular,regular,8
6076,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6077,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6078,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
6079,cat_3,cat_3,headwind,wind_shear,heavy,medium,low,average,regular,regular,6.000000000000001
6080,cat_3,cat_3,wind_shear,wind_shear,medium,heavy,average,average,regular,regular,4.2
6081,cat_3,cat_3,wind_shear,wind_shear,heavy,medium,average,average,regular,regular,6.4
6082,cat_3,cat_3,wind_shear,wind_shear,medium,medium,average,average,regular,regular,6
6083,cat_3,cat_3,wind_shear,wind_shear,medium,super,average,average,regular,regular,4
6084,cat_3,cat_3,wind_shear,wind_shear,super,medium,average,average,regular,regular,8
6085,cat_3,cat_3,wind_shear,wind_shear,medium,medium,average,average,regular,regular,6
6086,cat_3,cat_3,wind_shear,wind_shear,medium,medium,average,average,regular,regular,6
6087,cat_3,cat_3,wind_shear,wind_shear,medium,heavy,average,average,regular,regular,4.2
6088,cat_3,cat_3,wind_shear,wind_shear,heavy,heavy,average,average,regular,regular,6
6089,cat_3,cat_3,wind_shear,tailwind,heavy,heavy,average,average,regular,regular,6.4
6090,cat_3,cat_3,tailwind,tailwind,heavy,light,average,average,regular,regular,7.5
6091,cat_3,cat_3,tailwind,tailwind,light,medium,average,average,regular,regular,4.2
6092,cat_3,cat_3,tailwind,tailwind,medium,heavy,average,average,regular,regular,4.2
6093,cat_3,cat_3,tailwind,tailwind,heavy,heavy,average,average,regular,regular,6
6094,cat_3,cat_3,tailwind,tailwind,heavy,medium,average,average,regular,regular,6.4
6095,cat_3,cat_3,tailwind,tailwind,medium,heavy,average,average,regular,regular,4.2
6096,cat_3,cat_3,tailwind,tailwind,heavy,medium,average,average,regular,regular,6.4
6097,cat_3,cat_3,tailwind,tailwind,medium,medium,average,average,regular,regular,6
6098,cat_3,cat_3,tailwind,tailwind,medium,medium,average,average,regular,regular,6
6099,cat_3,cat_3,tailwind,headwind,medium,medium,average,low,regular,regular,6.0
6100,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6101,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6102,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6103,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6104,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6105,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6106,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6107,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6108,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6109,cat_3,cat_3,headwind,tailwind,medium,medium,low,low,regular,regular,5.8
6110,cat_3,cat_3,tailwind,tailwind,medium,heavy,low,low,regular,regular,4.2
6111,cat_3,cat_3,tailwind,tailwind,heavy,medium,low,low,regular,regular,6.4
6112,cat_3,cat_3,tailwind,tailwind,medium,heavy,low,low,regular,regular,4.2
6113,cat_3,cat_3,tailwind,tailwind,heavy,medium,low,low,regular,regular,6.4
6114,cat_3,cat_3,tailwind,tailwind,medium,medium,low,low,regular,regular,6
6115,cat_3,cat_3,tailwind,tailwind,medium,heavy,low,low,regular,regular,4.2
6116,cat_3,cat_3,tailwind,tailwind,heavy,light,low,low,regular,regular,7.5
6117,cat_3,cat_3,tailwind,tailwind,light,medium,low,low,regular,regular,4.2
6118,cat_3,cat_3,tailwind,tailwind,medium,medium,low,low,regular,regular,6
6119,cat_3,cat_3,tailwind,headwind,medium,medium,low,low,regular,regular,6.2
6120,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6121,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
6122,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
6123,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
6124,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
6125,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
6126,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
6127,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
6128,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
6129,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6130,cat_3,cat_3,headwind,headwind,medium,medium,low,low,regular,regular,6
6131,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
6132,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
6133,cat_3,cat_3,headwind,headwind,heavy,heavy,low,low,regular,regular,6
6134,cat_3,cat_3,headwind,headwind,heavy,medium,low,low,regular,regular,6.4
6135,cat_3,cat_3,headwind,headwind,medium,super,low,low,regular,regular,4
6136,cat_3,cat_3,headwind,headwind,super,super,low,low,regular,regular,6
6137,cat_3,cat_3,headwind,headwind,super,medium,low,low,regular,regular,8
6138,cat_3,cat_3,headwind,headwind,medium,heavy,low,low,regular,regular,4.2
6139,cat_3,cat_3,headwind,headwind,heavy,medium,low,average,regular,regular,6.6000000000000005
6140,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
6141,cat_3,cat_3,headwind,headwind,medium,medium,average,average,regular,regular,6
